id,clue,answer,month,year,day,created_at,updated_at
98804,14. Stan's pal,OLLIE,09,1984,,2019-04-09 12:15:44.47-04,2019-04-09 12:15:44.47-04
85048,34. Raid and rob,HARRY,05,1986,,2019-04-09 12:15:20.653-04,2019-04-09 12:15:20.653-04
136415,20. Abode of the Muses,AONIA,06,1986,,2019-04-09 12:16:49.896-04,2019-04-09 12:16:49.896-04
208209,43. Red chaser,ALERT,09,1986,,2019-04-09 12:19:09.814-04,2019-04-09 12:19:09.814-04
68794,"9. ""Odyssey"" enchantress",CIRCE,05,1985,,2019-04-09 12:14:51.402-04,2019-04-09 12:14:51.402-04
83368,7. Recipient,DONEE,06,1981,,2019-04-09 12:15:17.974-04,2019-04-09 12:15:17.974-04
198873,47. Painter Rousseau,HENRI,03,1994,,2019-04-09 12:18:54.579-04,2019-04-09 12:18:54.579-04
194210,33. More reserved,SHIER,01,1988,,2019-04-09 12:18:46.515-04,2019-04-09 12:18:46.515-04
114290,64. Kind of fugue,TONAL,11,1978,,2019-04-09 12:16:11.257-04,2019-04-09 12:16:11.257-04
103700,2. See 68 Across,MARIA,10,1977,,2019-04-09 12:15:53.101-04,2019-04-09 12:15:53.101-04
184691,52. Ship of the desert,CAMEL,12,1986,,2019-04-09 12:18:31.295-04,2019-04-09 12:18:31.295-04
51041,57. Street show,RAREE,11,1993,,2019-04-09 12:14:14.182-04,2019-04-09 12:14:14.182-04
19562,66. Bony predecessor of path,OSTEO,09,1984,,2019-04-09 12:13:17.182-04,2019-04-09 12:13:17.182-04
196755,"33. Below, to Bryant",NEATH,07,1993,,2019-04-09 12:18:51.261-04,2019-04-09 12:18:51.261-04
209621,114. Kind of knife,PUTTY,04,1996,,2019-04-09 12:19:12.416-04,2019-04-09 12:19:12.416-04
101104,"40. Ben Johnson, for one",ACTOR,06,1992,,2019-04-09 12:15:48.552-04,2019-04-09 12:15:48.552-04
59283,50. Ham it up,EMOTE,05,1977,,2019-04-09 12:14:29.917-04,2019-04-09 12:14:29.917-04
184967,"40. Lodge, as a protest",ENTER,01,1982,,2019-04-09 12:18:31.756-04,2019-04-09 12:18:31.756-04
88258,"42. "" . . . smooth ___"": Shak.",ASOIL,10,1989,,2019-04-09 12:15:25.924-04,2019-04-09 12:15:25.924-04
24261,65. Glowing through a haze,LURID,11,1981,,2019-04-09 12:13:26.25-04,2019-04-09 12:13:26.25-04
59349,57. Miscalculated,ERRED,06,1978,,2019-04-09 12:14:30.07-04,2019-04-09 12:14:30.07-04
152449,34. Serfs,ESNES,11,1987,,2019-04-09 12:17:23.965-04,2019-04-09 12:17:23.965-04
175803,52. Attack,SETAT,05,1978,,2019-04-09 12:18:14.277-04,2019-04-09 12:18:14.277-04
96816,2. Chasm,ABYSS,04,1992,,2019-04-09 12:15:40.404-04,2019-04-09 12:15:40.404-04
89852,49. System or year,SOLAR,10,1976,,2019-04-09 12:15:28.571-04,2019-04-09 12:15:28.571-04
179000,48. Deep sleep,SOPOR,12,1977,,2019-04-09 12:18:19.183-04,2019-04-09 12:18:19.183-04
42825,53. Outshine,EXCEL,12,1988,,2019-04-09 12:14:00.257-04,2019-04-09 12:14:00.257-04
158356,20. Prefix with -pathy,OSTEO,01,1997,,2019-04-09 12:17:35.767-04,2019-04-09 12:17:35.767-04
137217,61. Scandinavian,NORSE,03,1976,,2019-04-09 12:16:51.326-04,2019-04-09 12:16:51.326-04
71165,42. Fragrant rootstock,ORRIS,05,1986,,2019-04-09 12:14:56.699-04,2019-04-09 12:14:56.699-04
203817,105. Austrian neighbor,ITALY,10,1979,,2019-04-09 12:19:02.975-04,2019-04-09 12:19:02.975-04
10360,9. Lifts,GLOMS,04,1992,,2019-04-09 12:12:58.354-04,2019-04-09 12:12:58.354-04
51138,36. In solitude,ALONE,08,1979,,2019-04-09 12:14:14.323-04,2019-04-09 12:14:14.323-04
209805,44. Actress Prentiss,PAULA,11,1978,,2019-04-09 12:19:12.737-04,2019-04-09 12:19:12.737-04
3674,1. Gagman,COMIC,03,1976,,2019-04-09 12:12:40.796-04,2019-04-09 12:12:40.796-04
62647,5. Agraffe,CLASP,11,1981,,2019-04-09 12:14:37.802-04,2019-04-09 12:14:37.802-04
192452,77. Domingo is one,TENOR,03,1987,,2019-04-09 12:18:43.514-04,2019-04-09 12:18:43.514-04
214099,58. Singer Page,PATTI,06,1990,,2019-04-09 12:19:20.39-04,2019-04-09 12:19:20.39-04
130577,28. State of Muslim V.I.P.?,CALIF,11,1993,,2019-04-09 12:16:39.531-04,2019-04-09 12:16:39.531-04
188370,62. Red dye,EOSIN,03,1985,,2019-04-09 12:18:36.78-04,2019-04-09 12:18:36.78-04
10664,15. Stigma,STAIN,03,1976,,2019-04-09 12:12:59.004-04,2019-04-09 12:12:59.004-04
191992,"9. ""___ the Sheriff,"" 1974 tune",ISHOT,07,1991,,2019-04-09 12:18:42.825-04,2019-04-09 12:18:42.825-04
79307,41. Proclamation,UKASE,01,1984,,2019-04-09 12:15:11.252-04,2019-04-09 12:15:11.252-04
8678,15. Coronet's cousin,TIARA,03,1980,,2019-04-09 12:12:54.22-04,2019-04-09 12:12:54.22-04
93918,27. Soviet republic,TATAR,02,1977,,2019-04-09 12:15:35.454-04,2019-04-09 12:15:35.454-04
59776,15. L.A.'s Cedeño,CESAR,04,1987,,2019-04-09 12:14:31.217-04,2019-04-09 12:14:31.217-04
191070,86. Foxx's namesakes,REDDS,06,1982,,2019-04-09 12:18:41.211-04,2019-04-09 12:18:41.211-04
204923,66. Every corner or con man has one,ANGLE,05,1990,,2019-04-09 12:19:04.622-04,2019-04-09 12:19:04.622-04
13085,15. Chant merrily,TROLL,03,1981,,2019-04-09 12:13:04.68-04,2019-04-09 12:13:04.68-04
1050,51. Make another clove hitch,RETIE,10,1995,,2019-04-09 12:12:32.691-04,2019-04-09 12:12:32.691-04
19964,14. Fighting___,IRISH,03,1996,,2019-04-09 12:13:17.815-04,2019-04-09 12:13:17.815-04
183469,119. Expected,USUAL,01,1990,,2019-04-09 12:18:28.9-04,2019-04-09 12:18:28.9-04
213619,73. Free from frost,DEICE,05,1993,,2019-04-09 12:19:19.62-04,2019-04-09 12:19:19.62-04
138553,66. River into the Rhone,ISERE,03,1981,,2019-04-09 12:16:53.459-04,2019-04-09 12:16:53.459-04
184062,37. Think,OPINE,09,1983,,2019-04-09 12:18:30.281-04,2019-04-09 12:18:30.281-04
190354,39. Practical,UTILE,11,1986,,2019-04-09 12:18:39.919-04,2019-04-09 12:18:39.919-04
208763,64. Wards (off),FENDS,12,1987,,2019-04-09 12:19:10.658-04,2019-04-09 12:19:10.658-04
216265,131. Of a former Venetian ruler,DOGAL,06,1991,,2019-04-09 12:19:24.707-04,2019-04-09 12:19:24.707-04
143955,"71. E.T., e.g.",ALIEN,06,1989,,2019-04-09 12:17:02.49-04,2019-04-09 12:17:02.49-04
91398,"26. Serbs, e.g.",SLAVS,02,1988,,2019-04-09 12:15:31.212-04,2019-04-09 12:15:31.212-04
39045,70. Paragon,IDEAL,08,1978,,2019-04-09 12:13:53.625-04,2019-04-09 12:13:53.625-04
78533,31. Canadian Oscar,GENIE,08,1992,,2019-04-09 12:15:09.986-04,2019-04-09 12:15:09.986-04
9282,5. ___ so good,SOFAR,05,1985,,2019-04-09 12:12:56.323-04,2019-04-09 12:12:56.323-04
198197,"1. Sir, in India",SAHIB,04,1979,,2019-04-09 12:18:53.511-04,2019-04-09 12:18:53.511-04
179776,27. Nottingham's river,TRENT,12,1978,,2019-04-09 12:18:21.212-04,2019-04-09 12:18:21.212-04
77569,44. Seine feeder,YONNE,07,1976,,2019-04-09 12:15:08.364-04,2019-04-09 12:15:08.364-04
25963,42. Competitor,RIVAL,11,1995,,2019-04-09 12:13:28.806-04,2019-04-09 12:13:28.806-04
171390,91. Interdict,DEBAR,08,1983,,2019-04-09 12:18:03.638-04,2019-04-09 12:18:03.638-04
191991,"2. Coeur d'___, Idaho",ALENE,12,1984,,2019-04-09 12:18:42.824-04,2019-04-09 12:18:42.824-04
37603,"43. Relative of ""yum-yum!""",GOODY,07,1977,,2019-04-09 12:13:51.107-04,2019-04-09 12:13:51.107-04
127270,19. Expunge,ERASE,09,1981,,2019-04-09 12:16:33.67-04,2019-04-09 12:16:33.67-04
85290,66. Bathhouse,SAUNA,12,1976,,2019-04-09 12:15:21.078-04,2019-04-09 12:15:21.078-04
68838,"24. Reiner's ""___ Laughing""",ENTER,05,1993,,2019-04-09 12:14:51.506-04,2019-04-09 12:14:51.506-04
202642,93. Landscaper's buy,SHRUB,02,1978,,2019-04-09 12:19:01.011-04,2019-04-09 12:19:01.011-04
104177,38. Ship and room,MATES,08,1976,,2019-04-09 12:15:53.913-04,2019-04-09 12:15:53.913-04
13383,15. Japanese immigrants,ISSEI,11,1995,,2019-04-09 12:13:05.258-04,2019-04-09 12:13:05.258-04
60907,6. Leave out,ELIDE,10,1983,,2019-04-09 12:14:33.854-04,2019-04-09 12:14:33.854-04
21917,24. Queen of King's game,EVERT,10,1977,,2019-04-09 12:13:21.795-04,2019-04-09 12:13:21.795-04
110762,5. Glances over,SCANS,10,1986,,2019-04-09 12:16:05.336-04,2019-04-09 12:16:05.336-04
43646,45. Curved vault surface,GROIN,06,1976,,2019-04-09 12:14:01.576-04,2019-04-09 12:14:01.576-04
173361,107. Word on all U.S. coins,TRUST,01,1997,,2019-04-09 12:18:08.586-04,2019-04-09 12:18:08.586-04
99666,37. Caribbean vacation spot,ARUBA,11,1983,,2019-04-09 12:15:46.022-04,2019-04-09 12:15:46.022-04
24169,41. News summary,RECAP,08,1986,,2019-04-09 12:13:26.1-04,2019-04-09 12:13:26.1-04
193464,126. Matriculate,ENROL,12,1987,,2019-04-09 12:18:45.066-04,2019-04-09 12:18:45.066-04
177156,64. Reproach,BLAME,03,1985,,2019-04-09 12:18:16.418-04,2019-04-09 12:18:16.418-04
70482,35. Lightens,EASES,01,1995,,2019-04-09 12:14:55.129-04,2019-04-09 12:14:55.129-04
195419,61. Crockett's last stand,ALAMO,01,1997,,2019-04-09 12:18:48.921-04,2019-04-09 12:18:48.921-04
171815,64. Prunes,TRIMS,07,1994,,2019-04-09 12:18:05.145-04,2019-04-09 12:18:05.145-04
204853,47. Ramp alternative at a stadium,STAIR,07,1991,,2019-04-09 12:19:04.526-04,2019-04-09 12:19:04.526-04
91874,11. Giraffe's kin,OKAPI,10,1984,,2019-04-09 12:15:32.125-04,2019-04-09 12:15:32.125-04
159897,13. Pertaining to sound,TONAL,09,1977,,2019-04-09 12:17:39.669-04,2019-04-09 12:17:39.669-04
151997,84. Nary a soul,NOONE,03,1990,,2019-04-09 12:17:23.219-04,2019-04-09 12:17:23.219-04
80331,56. Enchanting locale,TEMPE,05,1985,,2019-04-09 12:15:12.991-04,2019-04-09 12:15:12.991-04
110936,36. More capable,ABLER,01,1987,,2019-04-09 12:16:05.696-04,2019-04-09 12:16:05.696-04
209261,17. Group of eight,OCTET,05,1991,,2019-04-09 12:19:11.728-04,2019-04-09 12:19:11.728-04
103187,34. Chapeau for Corot,BERET,09,1984,,2019-04-09 12:15:52.28-04,2019-04-09 12:15:52.28-04
206967,74. Groundwork,BASIS,06,1978,,2019-04-09 12:19:07.843-04,2019-04-09 12:19:07.843-04
117368,52. All tuckered out,SPENT,03,1985,,2019-04-09 12:16:16.745-04,2019-04-09 12:16:16.745-04
169109,29. Trajectory,ROUTE,01,1979,,2019-04-09 12:17:59.419-04,2019-04-09 12:17:59.419-04
3024,1. Rumble,MELEE,01,1994,,2019-04-09 12:12:39.211-04,2019-04-09 12:12:39.211-04
121010,9. English county,SHIRE,06,1976,,2019-04-09 12:16:23.439-04,2019-04-09 12:16:23.439-04
57806,40. Kwajalein or Bikini,ATOLL,08,1986,,2019-04-09 12:14:26.209-04,2019-04-09 12:14:26.209-04
157396,40. Ejects,SPEWS,09,1984,,2019-04-09 12:17:33.767-04,2019-04-09 12:17:33.767-04
5246,22. Rent,LEASE,08,1981,,2019-04-09 12:12:45.879-04,2019-04-09 12:12:45.879-04
33746,1. Moves swiftly,RACES,11,1985,,2019-04-09 12:13:44.959-04,2019-04-09 12:13:44.959-04
174779,57. Twangy,NASAL,02,1977,,2019-04-09 12:18:12.111-04,2019-04-09 12:18:12.111-04
102120,25. Pope of A.D. 757,PAULI,05,1996,,2019-04-09 12:15:50.343-04,2019-04-09 12:15:50.343-04
52353,48. Hazardous,RISKY,12,1985,,2019-04-09 12:14:16.286-04,2019-04-09 12:14:16.286-04
3971,1. Plain and blunt,ROUND,03,1990,,2019-04-09 12:12:41.887-04,2019-04-09 12:12:41.887-04
9289,19. Not illicit,LEGAL,06,1978,,2019-04-09 12:12:56.335-04,2019-04-09 12:12:56.335-04
163941,72. Muse,ERATO,07,1978,,2019-04-09 12:17:49.399-04,2019-04-09 12:17:49.399-04
19009,18. Numbers game,BEANO,12,1989,,2019-04-09 12:13:16.359-04,2019-04-09 12:13:16.359-04
37686,59. Turkish title,AMEER,08,1976,,2019-04-09 12:13:51.233-04,2019-04-09 12:13:51.233-04
44137,5. Palm off,FOIST,03,1985,,2019-04-09 12:14:02.35-04,2019-04-09 12:14:02.35-04
64849,65. Aim,POINT,07,1993,,2019-04-09 12:14:42.587-04,2019-04-09 12:14:42.587-04
140959,"31. Tom ___, ""Seven Year Itch"" co-star",EWELL,06,1981,,2019-04-09 12:16:57.403-04,2019-04-09 12:16:57.403-04
73604,"31. Notre Dame ""fighters""",IRISH,02,1978,,2019-04-09 12:15:01.388-04,2019-04-09 12:15:01.388-04
47769,31. Cheeseparer,MISER,09,1984,,2019-04-09 12:14:08.817-04,2019-04-09 12:14:08.817-04
116605,61. Obloquy,ABUSE,02,1990,,2019-04-09 12:16:15.547-04,2019-04-09 12:16:15.547-04
212196,90. Cato's tongue,LATIN,10,1993,,2019-04-09 12:19:16.987-04,2019-04-09 12:19:16.987-04
182525,24. It inflates your dough,YEAST,03,1994,,2019-04-09 12:18:27.053-04,2019-04-09 12:18:27.053-04
39860,68. Sea eagles,ERNES,12,1988,,2019-04-09 12:13:54.838-04,2019-04-09 12:13:54.838-04
73877,41. Brashness,NERVE,01,1978,,2019-04-09 12:15:01.835-04,2019-04-09 12:15:01.835-04
204906,39. Zoroastrian's god,MAZDA,01,1979,,2019-04-09 12:19:04.594-04,2019-04-09 12:19:04.594-04
215327,110. Santo ___ (Cape Verde island),ANTAO,09,1979,,2019-04-09 12:19:22.77-04,2019-04-09 12:19:22.77-04
111395,"33. Remnants, in Roma",RESTI,11,1987,,2019-04-09 12:16:06.443-04,2019-04-09 12:16:06.443-04
8238,21. Take heart,CHEER,10,1984,,2019-04-09 12:12:53.197-04,2019-04-09 12:12:53.197-04
163955,12. Pioneer,BLAZE,03,1983,,2019-04-09 12:17:49.422-04,2019-04-09 12:17:49.422-04
21725,1. Idolized drummer,KRUPA,11,1995,,2019-04-09 12:13:21.468-04,2019-04-09 12:13:21.468-04
207434,113. Number,DIGIT,07,1978,,2019-04-09 12:19:08.53-04,2019-04-09 12:19:08.53-04
68314,15. Love in Limoges,AMOUR,11,1993,,2019-04-09 12:14:50.3-04,2019-04-09 12:14:50.3-04
72616,14. Mountain ridge,ARETE,06,1984,,2019-04-09 12:14:59.494-04,2019-04-09 12:14:59.494-04
144729,"31. With 98 Down, 1974 Wimbledon winner",CHRIS,05,1983,,2019-04-09 12:17:04.618-04,2019-04-09 12:17:04.618-04
97124,21. Bane of grain,ERGOT,04,1990,,2019-04-09 12:15:41.084-04,2019-04-09 12:15:41.084-04
143668,"84. Miss Webb of ""Our Town""",EMILY,07,1994,,2019-04-09 12:17:01.986-04,2019-04-09 12:17:01.986-04
49994,26. Word with mignon,FILET,05,1976,,2019-04-09 12:14:12.625-04,2019-04-09 12:14:12.625-04
3782,1. Had the misery,ACHED,12,1985,,2019-04-09 12:12:41.21-04,2019-04-09 12:12:41.21-04
164980,39. Land,TERRA,01,1995,,2019-04-09 12:17:51.301-04,2019-04-09 12:17:51.301-04
157302,28. Phrase in pictures,REBUS,12,1976,,2019-04-09 12:17:33.636-04,2019-04-09 12:17:33.636-04
72354,15. Where Mt. Borah is,IDAHO,04,1980,,2019-04-09 12:14:59.015-04,2019-04-09 12:14:59.015-04
119504,61. Real card,JOKER,12,1993,,2019-04-09 12:16:20.88-04,2019-04-09 12:16:20.88-04
158586,60. Dr. Kildare portrayer,AYRES,08,1992,,2019-04-09 12:17:37.227-04,2019-04-09 12:17:37.227-04
57966,"61. Coeur d'___, Idaho",ALENE,11,1991,,2019-04-09 12:14:26.658-04,2019-04-09 12:14:26.658-04
132168,25. Explorer de Léon,PONCE,06,1977,,2019-04-09 12:16:42.288-04,2019-04-09 12:16:42.288-04
85186,6. Fotomat choice,MATTE,06,1995,,2019-04-09 12:15:20.922-04,2019-04-09 12:15:20.922-04
155320,36. Nightclub,BOITE,03,1996,,2019-04-09 12:17:29.743-04,2019-04-09 12:17:29.743-04
68483,"49. ""___ Up, Doc?""",WHATS,11,1985,,2019-04-09 12:14:50.715-04,2019-04-09 12:14:50.715-04
117827,"46. ""And ___ grow on""",ONETO,09,1982,,2019-04-09 12:16:17.536-04,2019-04-09 12:16:17.536-04
199152,"37. Incubus, for one",DEMON,08,1982,,2019-04-09 12:18:55.048-04,2019-04-09 12:18:55.048-04
67301,52. Stormed,RAGED,04,1990,,2019-04-09 12:14:48.136-04,2019-04-09 12:14:48.136-04
151347,27. Asian rulers,EMIRS,11,1976,,2019-04-09 12:17:22.05-04,2019-04-09 12:17:22.05-04
22432,26. Lees,DREGS,11,1983,,2019-04-09 12:13:22.704-04,2019-04-09 12:13:22.704-04
180542,88. Russian co-op,ARTEL,08,1979,,2019-04-09 12:18:22.529-04,2019-04-09 12:18:22.529-04
177865,86. Schliemann find,SHERD,07,1983,,2019-04-09 12:18:17.444-04,2019-04-09 12:18:17.444-04
93191,2. Come to a point gradually,TAPER,02,1982,,2019-04-09 12:15:34.314-04,2019-04-09 12:15:34.314-04
130164,39. Peaceful pause,TRUCE,12,1994,,2019-04-09 12:16:38.742-04,2019-04-09 12:16:38.742-04
58698,62. Peculate,STEAL,10,1989,,2019-04-09 12:14:28.434-04,2019-04-09 12:14:28.434-04
159020,20. Forgo,WAIVE,07,1983,,2019-04-09 12:17:38.058-04,2019-04-09 12:17:38.058-04
141379,21. Pares,TRIMS,02,1979,,2019-04-09 12:16:58.123-04,2019-04-09 12:16:58.123-04
83608,27. Dog on Broadway,SANDY,07,1981,,2019-04-09 12:15:18.348-04,2019-04-09 12:15:18.348-04
45384,"16. ""Gin a body ___ body"": Burns",KISSA,08,1992,,2019-04-09 12:14:04.699-04,2019-04-09 12:14:04.699-04
202717,104. Turn out,EVICT,06,1978,,2019-04-09 12:19:01.135-04,2019-04-09 12:19:01.135-04
78943,"15. N.K.V.D. chief, once",BERIA,03,1993,,2019-04-09 12:15:10.65-04,2019-04-09 12:15:10.65-04
169332,91. Suffix with sect,ARIAN,07,1979,,2019-04-09 12:17:59.773-04,2019-04-09 12:17:59.773-04
206088,100. White Sea gulf,DVINA,07,1977,,2019-04-09 12:19:06.537-04,2019-04-09 12:19:06.537-04
159782,34. Reds' Rose et al.,PETES,09,1976,,2019-04-09 12:17:39.459-04,2019-04-09 12:17:39.459-04
218657,21. Overweight,OBESE,09,1984,,2019-04-09 12:19:28.926-04,2019-04-09 12:19:28.926-04
162908,72. Announcer Schenkel,CHRIS,07,1993,,2019-04-09 12:17:47.443-04,2019-04-09 12:17:47.443-04
135335,60. Largest country in Africa,SUDAN,02,1988,,2019-04-09 12:16:48.218-04,2019-04-09 12:16:48.218-04
92501,61. Mab or Titania,FAIRY,04,1992,,2019-04-09 12:15:33.15-04,2019-04-09 12:15:33.15-04
198283,15. Make void,ANNUL,02,1977,,2019-04-09 12:18:53.672-04,2019-04-09 12:18:53.672-04
137700,58. ___-class (airplane section),ECONO,03,1997,,2019-04-09 12:16:52.11-04,2019-04-09 12:16:52.11-04
110170,62. Orange-red stones,SARDS,09,1993,,2019-04-09 12:16:04.072-04,2019-04-09 12:16:04.072-04
49623,25. Have ___ to the ground,ANEAR,10,1984,,2019-04-09 12:14:12.006-04,2019-04-09 12:14:12.006-04
4224,1. Marina units,PIERS,02,1977,,2019-04-09 12:12:42.767-04,2019-04-09 12:12:42.767-04
24432,24. Dance of the jazz age,STOMP,10,1991,,2019-04-09 12:13:26.512-04,2019-04-09 12:13:26.512-04
38848,44. Ecological cycles,SERES,09,1988,,2019-04-09 12:13:53.317-04,2019-04-09 12:13:53.317-04
193929,60. Sudden burst of activity,SPASM,12,1988,,2019-04-09 12:18:45.781-04,2019-04-09 12:18:45.781-04
208401,5. Fudd or Gantry,ELMER,08,1985,,2019-04-09 12:19:10.145-04,2019-04-09 12:19:10.145-04
132401,23. Medieval merchants' guild,HANSE,01,1979,,2019-04-09 12:16:42.739-04,2019-04-09 12:16:42.739-04
200511,"6. ""You're All ___ ,"" (old song)",INEED,02,1977,,2019-04-09 12:18:57.473-04,2019-04-09 12:18:57.473-04
9894,1. Eschews food,FASTS,04,1980,,2019-04-09 12:12:57.432-04,2019-04-09 12:12:57.432-04
31669,25. Stuffs,PACKS,11,1989,,2019-04-09 12:13:41.535-04,2019-04-09 12:13:41.535-04
171464,"36. Van Gogh's ""Bridge at ___""",ARLES,07,1993,,2019-04-09 12:18:03.757-04,2019-04-09 12:18:03.757-04
142033,"53. Shift, e.g.",DRESS,05,1986,,2019-04-09 12:16:59.267-04,2019-04-09 12:16:59.267-04
148464,39. Annual prize,NOBEL,03,1996,,2019-04-09 12:17:16.475-04,2019-04-09 12:17:16.475-04
67412,66. Takes a flat,RENTS,09,1977,,2019-04-09 12:14:48.363-04,2019-04-09 12:14:48.363-04
107605,17. Anchor position,ATRIP,09,1976,,2019-04-09 12:15:59.165-04,2019-04-09 12:15:59.165-04
26277,34. Protection,AEGIS,10,1989,,2019-04-09 12:13:29.781-04,2019-04-09 12:13:29.781-04
193228,63. Desert shrub,RETEM,05,1992,,2019-04-09 12:18:44.675-04,2019-04-09 12:18:44.675-04
174743,117. Old Chinese weight,LIANG,10,1984,,2019-04-09 12:18:11.372-04,2019-04-09 12:18:11.372-04
199626,23. Bouquet without color,AROMA,12,1978,,2019-04-09 12:18:55.839-04,2019-04-09 12:18:55.839-04
18503,18. Danny's histrionic daughter,MARLO,04,1980,,2019-04-09 12:13:15.603-04,2019-04-09 12:13:15.603-04
25320,9. Nosher's delight,SNACK,09,1987,,2019-04-09 12:13:27.84-04,2019-04-09 12:13:27.84-04
52938,43. Feels compassion,ACHES,05,1976,,2019-04-09 12:14:17.146-04,2019-04-09 12:14:17.146-04
50652,19. Fountain fizzes,SODAS,09,1987,,2019-04-09 12:14:13.61-04,2019-04-09 12:14:13.61-04
20957,30. Actor Williamson,NICOL,12,1984,,2019-04-09 12:13:19.373-04,2019-04-09 12:13:19.373-04
221790,107. Forearm bones,ULNAE,03,1985,,2019-04-09 12:19:34.043-04,2019-04-09 12:19:34.043-04
73311,30. Pay the bill,TREAT,11,1991,,2019-04-09 12:15:00.845-04,2019-04-09 12:15:00.845-04
203510,90. Heath,ERICA,05,1990,,2019-04-09 12:19:02.527-04,2019-04-09 12:19:02.527-04
174302,24. Specialty of 55 Down,ESSAY,08,1991,,2019-04-09 12:18:10.32-04,2019-04-09 12:18:10.32-04
151926,13. Alleys have them,LANES,01,1995,,2019-04-09 12:17:23.103-04,2019-04-09 12:17:23.103-04
194641,"43. All together, in music",TUTTI,02,1983,,2019-04-09 12:18:47.473-04,2019-04-09 12:18:47.473-04
19671,39. Sluggish,INERT,03,1981,,2019-04-09 12:13:17.358-04,2019-04-09 12:13:17.358-04
214708,"21. ""Cookery is become ___""",ANART,04,1976,,2019-04-09 12:19:21.527-04,2019-04-09 12:19:21.527-04
159164,32. Russian craft society,ARTEL,01,1978,,2019-04-09 12:17:38.342-04,2019-04-09 12:17:38.342-04
64087,47. ___ Dame,NOTRE,06,1978,,2019-04-09 12:14:41.003-04,2019-04-09 12:14:41.003-04
193938,71. Betelgeuse's constellation,ORION,10,1995,,2019-04-09 12:18:45.792-04,2019-04-09 12:18:45.792-04
74580,"53. "" . . . ___ passion to tatters"": Hamlet",TEARA,12,1977,,2019-04-09 12:15:03.099-04,2019-04-09 12:15:03.099-04
168369,52. Stinging,ACRID,11,1993,,2019-04-09 12:17:57.645-04,2019-04-09 12:17:57.645-04
203944,58. Smelting mixture,MATTE,05,1978,,2019-04-09 12:19:03.154-04,2019-04-09 12:19:03.154-04
16382,1. Intelligent,SMART,09,1986,,2019-04-09 12:13:11.841-04,2019-04-09 12:13:11.841-04
111286,55. Pacific sea,CORAL,06,1979,,2019-04-09 12:16:06.252-04,2019-04-09 12:16:06.252-04
138858,11. Ford's mistake,EDSEL,07,1976,,2019-04-09 12:16:53.906-04,2019-04-09 12:16:53.906-04
217310,150. Given preference,ELECT,01,1982,,2019-04-09 12:19:26.62-04,2019-04-09 12:19:26.62-04
213541,66. Dravidian language,TAMIL,12,1978,,2019-04-09 12:19:19.495-04,2019-04-09 12:19:19.495-04
25342,47. Assessed,RATED,03,1993,,2019-04-09 12:13:27.877-04,2019-04-09 12:13:27.877-04
217160,22. Approximately,ABOUT,02,1988,,2019-04-09 12:19:26.256-04,2019-04-09 12:19:26.256-04
51271,20. Sluggish,INERT,02,1982,,2019-04-09 12:14:14.518-04,2019-04-09 12:14:14.518-04
8913,1. Berlin song: 1915,ARABY,02,1988,,2019-04-09 12:12:55.174-04,2019-04-09 12:12:55.174-04
160361,13. Vocalize,SPEAK,04,1977,,2019-04-09 12:17:40.87-04,2019-04-09 12:17:40.87-04
113175,27. Ransack,RIFLE,05,1985,,2019-04-09 12:16:09.336-04,2019-04-09 12:16:09.336-04
101169,19. Koran chapters,SURAS,03,1990,,2019-04-09 12:15:48.671-04,2019-04-09 12:15:48.671-04
186857,75. Famed fiddle,STRAD,04,1992,,2019-04-09 12:18:34.562-04,2019-04-09 12:18:34.562-04
36693,44. Actress Prentiss,PAULA,11,1978,,2019-04-09 12:13:49.654-04,2019-04-09 12:13:49.654-04
45545,58. Finger-pointer,NAMER,02,1997,,2019-04-09 12:14:04.948-04,2019-04-09 12:14:04.948-04
138496,26. Ascent,CLIMB,09,1977,,2019-04-09 12:16:53.374-04,2019-04-09 12:16:53.374-04
190550,20. Bookbinder's item,SPINE,05,1978,,2019-04-09 12:18:40.247-04,2019-04-09 12:18:40.247-04
100625,9. Quadrant-shaped cake,SCONE,12,1983,,2019-04-09 12:15:47.702-04,2019-04-09 12:15:47.702-04
75100,"59. ""___ Bulba""",TARAS,06,1992,,2019-04-09 12:15:04.018-04,2019-04-09 12:15:04.018-04
100219,66. Age,RIPEN,08,1982,,2019-04-09 12:15:46.989-04,2019-04-09 12:15:46.989-04
14226,"21. Planet, hound or god",PLUTO,08,1979,,2019-04-09 12:13:07.055-04,2019-04-09 12:13:07.055-04
40455,"25. Subsiding, with ""down""",DYING,11,1995,,2019-04-09 12:13:55.726-04,2019-04-09 12:13:55.726-04
191656,41. Concerning,ANENT,03,1977,,2019-04-09 12:18:42.235-04,2019-04-09 12:18:42.235-04
